country,t,estimate_main,Gini_main,estimate_T,Gini_T,estimate_CES,Gini_CES,estimate_PTM,Gini_PTM,estimate_Poor,Gini_Poor,estimate_Ladder,Gini_Ladder,estimate_PPML,Gini_PPML,estimate_Consumption,Gini_Consumption
CAF,1995-1997,.84869999,42.060001,1.2873,47.990002,1.0247999,44.740002,.55419999,36.130001,.65020001,38.32,.9914,44.27,.3062,28.52,.8168,41.52
CAF,1998-2000,.67089999,38.759998,1.074,45.41,.87940001,42.57,.62900001,37.869999,2.4693999,56.970001,1.6449,51.439999,.28169999,27.540001,.91240001,43.09
CAF,2001-2003,.55680001,36.200001,1.5233999,50.369999,1.0526,45.130001,1.0792,45.48,.50449997,34.869999,-.37630001,,.32699999,29.32,.63919997,38.09
CAF,2004-2006,.67869997,38.919998,1.1327,46.169998,1.0865,45.580002,.76529998,40.599998,1.1210999,46.02,.2492,26.129999,.43779999,33,.76550001,40.599998
CAF,2007-2009,.4867,34.389999,.3924,31.59,.71390003,39.630001,.27649999,27.32,.2085,24.17,.2947,28.07,.30090001,28.309999,.92369998,43.259998
CAF,2010-2012,.65810001,38.490002,.56760001,36.459999,.91259998,43.09,.54009998,35.779999,-.3545,,1.0039001,44.450001,.4296,32.75,.48890001,34.450001
CAF,2013-2015,.98650002,44.200001,.7475,40.27,1.2631,47.720001,1.4028,49.209999,1.3947001,49.119999,-.20389999,,.4269,32.669998,.44319999,33.150002
CAF,2016-2018,1.0989,45.740002,.84750003,42.040001,1.2155,47.169998,1.3923,49.099998,.9127,43.09,1.2148,47.169998,.29319999,28.01,.43279999,32.849998
CAN,1995-1997,.52160001,35.310001,.48179999,34.259998,.45359999,33.459999,.40059999,31.85,.56199998,36.32,.75889999,40.48,.40099999,31.860001,.76569998,40.610001
CAN,1998-2000,.5553,36.16,.5147,35.139999,.4878,34.419998,.46039999,33.650002,.6473,38.259998,.77100003,40.709999,.41949999,32.439999,.74580002,40.240002
CAN,2001-2003,.583,36.82,.48800001,34.419998,.49739999,34.68,.4628,33.720001,.70370001,39.419998,.84750003,42.040001,.4303,32.77,.7719,40.720001
CAN,2004-2006,.62550002,37.790001,.4659,33.810001,.56779999,36.459999,.55440003,36.139999,.7173,39.689999,.82950002,41.740002,.48100001,34.23,.7252,39.849998
CAN,2007-2009,.65969998,38.52,.61080003,37.459999,.59939998,37.200001,.61360002,37.529999,.74400002,40.200001,.75700003,40.450001,.48649999,34.380001,.64120001,38.130001
CAN,2010-2012,.62580001,37.799999,.61379999,37.529999,.55479997,36.150002,.5891,36.959999,.48390001,34.310001,.62260002,37.73,.50169998,34.790001,.61309999,37.509998
CAN,2013-2015,.58109999,36.779999,.59030002,36.990002,.50489998,34.880001,.53789997,35.73,.40560001,32.009998,.66549999,38.650002,.50340003,34.84,.65179998,38.360001
CAN,2016-2018,.65679997,38.459999,.6577,38.48,.56800002,36.470001,.60570002,37.349998,.46669999,33.830002,.77319998,40.75,.50819999,34.970001,.67650002,38.869999
CHE,1995-1997,.26840001,26.969999,.3039,28.43,.25569999,26.42,.2473,26.040001,.31130001,28.719999,.31510001,28.870001,.32839999,29.370001,.2395,25.68
CHE,1998-2000,.2958,28.110001,.3457,30,.29319999,28.01,.28389999,27.629999,.28439999,27.65,.32690001,29.309999,.331,29.469999,.3617,30.559999
CHE,2001-2003,.31959999,29.040001,.34869999,30.110001,.31349999,28.809999,.3256,29.26,.33309999,29.540001,.35980001,30.49,.32780001,29.34,.3495,30.129999
CHE,2004-2006,.3775,31.1,.3592,30.469999,.37490001,31.01,.3955,31.690001,.3955,31.690001,.4032,31.93,.38420001,31.32,.3856,31.360001
CHE,2007-2009,.3867,31.4,.37869999,31.139999,.37009999,30.85,.40270001,31.92,.37360001,30.969999,.4253,32.619999,.37650001,31.059999,.35789999,30.43
CHE,2010-2012,.36210001,30.58,.3448,29.969999,.36449999,30.66,.37889999,31.139999,.36680001,30.74,.38679999,31.41,.389,31.48,.30759999,28.58
CHE,2013-2015,.27669999,27.33,.2834,27.610001,.28929999,27.85,.2757,27.280001,.28870001,27.82,.27759999,27.370001,.35569999,30.35,.28369999,27.620001
CHE,2016-2018,.1964,23.540001,.2474,26.049999,.206,24.040001,.2016,23.82,.1714,22.15,.1806,22.67,.33239999,29.52,.23710001,25.57
CHL,1995-1997,1.8355,52.959999,2.1224,54.950001,1.9131,53.529999,1.8020999,52.709999,2.1371,55.040001,1.8002,52.700001,.66070002,38.549999,1.2405,47.459999
CHL,1998-2000,2.0276,54.330002,2.2681999,55.84,2.0476,54.459999,2.0632999,54.560001,2.2493999,55.73,2.0272,54.32,.6882,39.110001,1.1938,46.919998
CHL,2001-2003,2.0458,54.450001,2.2244,55.580002,2.0997,54.799999,2.0857999,54.709999,2.0768001,54.650002,2.0975001,54.790001,.67750001,38.900002,1.4516,49.689999
CHL,2004-2006,2.0799999,54.669998,2.0957999,54.779999,1.9631,53.889999,2.158,55.169998,2.3029001,56.040001,2.2742,55.880001,.7902,41.049999,1.3432,48.59
CHL,2007-2009,1.9013,53.450001,1.5942,51.009998,1.7970001,52.669998,2.0739999,54.630001,2.1982999,55.419998,2.0174999,54.259998,.741,40.150002,1.4170001,49.349998
CHL,2010-2012,1.8124,52.790001,1.6602,51.57,1.6842,51.77,2.0027001,54.16,1.8792,53.290001,1.9154,53.549999,.75129998,40.34,.75080001,40.330002
CHL,2013-2015,1.6719,51.669998,1.4812,49.970001,1.5955,51.02,1.8397,52.990002,1.5739,50.830002,1.6524,51.509998,.7385,40.099998,.92640001,43.310001
CHL,2016-2018,1.6012,51.07,1.3777,48.950001,1.5132,50.27,1.7294,52.139999,1.5086,50.23,1.6864001,51.790001,.69709998,39.290001,1.1849,46.810001
CHN,1995-1997,.91039997,43.060001,1.0002,44.400002,1.0049,44.459999,.8973,42.849998,.91769999,43.169998,.77780002,40.830002,.60750002,37.389999,.6516,38.349998
CHN,1998-2000,.79820001,41.189999,.75819999,40.470001,.85589999,42.18,.7852,40.959999,.76230001,40.549999,.7471,40.259998,.63929999,38.09,.71679997,39.68
CHN,2001-2003,.81389999,41.470001,.79650003,41.16,.83469999,41.830002,.78509998,40.959999,.76209998,40.540001,.78039998,40.880001,.57679999,36.68,.90249997,42.93
CHN,2004-2006,.79320002,41.110001,.3813,31.219999,.7755,40.790001,.73369998,40.009998,.69709998,39.290001,.7748,40.779999,.63690001,38.040001,.87559998,42.5
CHN,2007-2009,.98970002,44.25,1.1382,46.240002,1.0008,44.41,.9199,43.209999,.97799999,44.080002,.90930003,43.040001,.58700001,36.919998,.85530001,42.169998
CHN,2010-2012,1.0453,45.029999,1.1963,46.950001,1.0711,45.369999,1.0213,44.689999,1.1296999,46.130001,.96810001,43.93,.60799998,37.400002,.8362,41.849998
CHN,2013-2015,.84859997,42.060001,.98610002,44.189999,.85900003,42.23,.75709999,40.450001,.99379998,44.310001,.7701,40.689999,.58109999,36.779999,.76529998,40.599998
CHN,2016-2018,.83859998,41.889999,1.0454,45.029999,.85409999,42.150002,.77890003,40.849998,.83590001,41.849998,.72329998,39.810001,.55549997,36.16,.60119998,37.240002
CIV,1995-1997,1.5437,50.549999,1.4026999,49.209999,1.5723,50.810001,1.6784,51.720001,1.4716001,49.880001,1.2747,47.849998,.4826,34.279999,1.0111001,44.549999
CIV,1998-2000,1.5776,50.860001,1.4698,49.860001,1.5547,50.650002,1.7821,52.560001,1.4706,49.869999,1.3139,48.279999,.41080001,32.169998,.9932,44.299999
CIV,2001-2003,1.7783,52.529999,2.3854001,56.509998,1.9018,53.450001,1.8435,53.02,1.6789,51.73,1.5678,50.77,.60140002,37.25,1.1312,46.150002
CIV,2004-2006,1.6227,51.25,1.4443001,49.619999,1.6888,51.810001,1.5527,50.639999,1.7421,52.240002,1.4726,49.889999,.6602,38.540001,.9267,43.310001
CIV,2007-2009,1.9473,53.779999,1.8167,52.82,1.9231,53.599998,2.0597,54.540001,2.0538001,54.5,1.6854,51.779999,.4745,34.049999,1.0123,44.57
CIV,2010-2012,1.6612999,51.580002,1.462,49.790001,1.6025,51.080002,1.5813,50.889999,1.6776,51.720001,1.8145,52.799999,.72509998,39.84,.98100001,44.119999
CIV,2013-2015,2.0833001,54.689999,2.0523,54.490002,2.1461,55.099998,2.1852,55.34,2.3448999,56.279999,2.1048,54.830002,.71259999,39.599998,1.0861,45.57
CIV,2016-2018,1.5861,50.93,1.4777,49.939999,1.5865999,50.939999,1.5565,50.669998,1.8668,53.200001,1.8582,53.130001,.71829998,39.709999,.98769999,44.220001
CMR,1995-1997,1.0495,45.080002,1.0603,45.23,1.2349,47.400002,1.4245,49.419998,1.159,46.5,1.0924,45.650002,.2172,24.610001,.93580002,43.450001
CMR,1998-2000,1.0049,44.459999,1.2552,47.630001,1.1314,46.150002,1.6474,51.459999,.67970002,38.939999,.66360003,38.610001,.53729999,35.709999,.90799999,43.02
CMR,2001-2003,1.2955,48.080002,1.3464,48.630001,1.5166,50.310001,1.4924999,50.080002,1.0032001,44.439999,.90030003,42.900002,.56459999,36.389999,1.0724,45.389999
CMR,2004-2006,1.3904001,49.080002,1.476,49.919998,1.441,49.59,1.595,51.009998,1.0204999,44.68,1.6691,51.650002,.67949998,38.939999,1.041,44.970001
CMR,2007-2009,1.2276,47.310001,1.0031,44.439999,1.1502,46.389999,1.5684,50.779999,1.0989,45.740002,1.6761,51.700001,.68650001,39.080002,1.0809,45.5
CMR,2010-2012,1.5436,50.549999,1.2163,47.18,1.4895,50.049999,1.7908,52.619999,1.4362,49.540001,1.9085,53.5,.53140002,35.560001,.91280001,43.099998
CMR,2013-2015,1.6626,51.59,1.365,48.82,1.4898,50.060001,1.9532,53.82,1.7431,52.25,2.2755001,55.880001,.52359998,35.369999,1.1174001,45.98
CMR,2016-2018,1.3843,49.02,1.1773,46.720001,1.3484,48.650002,1.3815,48.990002,1.4982001,50.130001,2.2386999,55.66,.6534,38.389999,1.0686001,45.34
COD,1995-1997,1.3591,48.759998,1.6943001,51.849998,1.4586,49.759998,1.3653001,48.82,1.9827,54.02,1.841,53,.6796,38.939999,.8265,41.689999
COD,1998-2000,.95340002,43.709999,1.7736,52.490002,.93300003,43.41,.82870001,41.720001,.56489998,36.389999,2.6145,57.720001,.89770001,42.860001,1.0199,44.669998
COD,2001-2003,1.1795,46.75,1.5965,51.029999,1.038,44.93,1.4816999,49.98,2.0671999,54.59,.86229998,42.290001,.80010003,41.23,.51349998,35.099998
COD,2004-2006,1.1009001,45.759998,1.5021,50.169998,1.2605,47.689999,1.1849,46.810001,.92500001,43.279999,.52759999,35.470001,.66009998,38.529999,.72610003,39.860001
COD,2007-2009,1.2363,47.419998,1.0397,44.950001,1.3968,49.150002,1.2460001,47.529999,1.694,51.849998,1.6013,51.07,.65469998,38.419998,.8635,42.310001
COD,2010-2012,1.1371,46.220001,.93790001,43.48,1.2183,47.209999,1.1348,46.200001,1.9335001,53.68,1.7049,51.939999,.71710002,39.689999,.92610002,43.299999
COD,2013-2015,1.2002,46.990002,.99669999,44.349998,1.1171,45.970001,1.1508,46.400002,2.1759,55.279999,2.497,57.119999,.71090001,39.57,1.0342,44.869999
COD,2016-2018,1.323,48.380001,1.1387,46.240002,1.4966,50.119999,1.2709,47.810001,2.1335001,55.02,2.4518001,56.869999,.37009999,30.85,1.136,46.209999
COG,1995-1997,.63239998,37.939999,.89039999,42.740002,.4919,34.529999,.87540001,42.5,.71640003,39.68,.56239998,36.330002,.47620001,34.099998,1.2603,47.689999
COG,1998-2000,.98750001,44.220001,1.4527,49.700001,.5891,36.959999,1.3662,48.830002,1.9079,53.5,1.454,49.709999,.6821,38.990002,1.0705,45.369999
COG,2001-2003,1.201,47,1.1687,46.619999,.83780003,41.880001,1.0117,44.560001,1.0556,45.169998,1.9622999,53.880001,.57849997,36.720001,1.227,47.310001
COG,2004-2006,1.349,48.650002,1.0299,44.810001,1.2117,47.130001,1.2649,47.740002,1.2715,47.810001,1.5615,50.720001,.74699998,40.259998,1.3354,48.509998
COG,2007-2009,1.2097,47.110001,1.1752,46.689999,1.1913,46.889999,1.0875,45.59,1.3191,48.34,1.4845999,50.009998,.41580001,32.330002,1.2436,47.5
COG,2010-2012,1.4165,49.34,1.2539001,47.619999,1.4981,50.130001,1.5441999,50.560001,1.5692,50.779999,1.3825999,49,.4165,32.349998,1.3417,48.580002
COG,2013-2015,1.2138,47.150002,1.1458,46.330002,1.2731,47.830002,1.4288,49.470001,1.2866,47.98,1.0918,45.650002,.57660002,36.669998,1.1512001,46.400002
COG,2016-2018,1.6045001,51.099998,1.3566,48.73,1.5565,50.669998,1.5443,50.560001,2.0504999,54.48,2.7365999,58.310001,.61699998,37.599998,1.1391,46.25
COL,1995-1997,2.0527,54.490002,2.3708999,56.43,2.1754999,55.279999,2.0113001,54.220001,1.7849,52.580002,1.9626,53.880001,.78939998,41.040001,1.0933,45.669998
COL,1998-2000,2.2377999,55.66,2.5146,57.209999,2.2825999,55.919998,2.2286,55.599998,1.9686,53.919998,2.1001999,54.799999,.79299998,41.099998,1.122,46.029999
COL,2001-2003,2.1691999,55.240002,2.4746001,57,2.1773,55.290001,2.0918,54.75,2.2683001,55.84,2.0683,54.599998,.875,42.490002,1.2201,47.23
COL,2004-2006,2.2128,55.509998,2.3441,56.279999,2.1870999,55.349998,2.2657001,55.830002,2.1959,55.41,2.1508999,55.130001,.88910002,42.720001,1.1894,46.860001
COL,2007-2009,2.3715,56.43,2.0518999,54.490002,2.3373001,56.240002,2.4696,56.970001,2.349,56.310001,2.2284999,55.599998,.89270002,42.779999,1.4053,49.23
COL,2010-2012,2.2007,55.43,1.9729,53.950001,2.1561999,55.16,2.4261,56.740002,2.0222001,54.290001,2.0581999,54.529999,.86309999,42.299999,1.2191,47.220001
COL,2013-2015,2.2672999,55.830002,2.0446,54.439999,2.1108999,54.869999,2.454,56.889999,2.1526,55.139999,2.243,55.689999,.88609999,42.669998,1.2778,47.880001
COL,2016-2018,2.0762,54.650002,1.8760999,53.259998,1.9327,53.669998,2.1350999,55.029999,1.9933,54.09,2.1364,55.040001,.86610001,42.349998,1.2947,48.07
COM,1995-1997,1.2401,47.459999,.61659998,37.59,1.6119,51.16,1.0784,45.470001,2.8994,59.060001,.1461,20.6,.61250001,37.5,.72799999,39.900002
COM,1998-2000,1.2056,47.060001,1.1224999,46.040001,1.2582999,47.669998,1.2465,47.529999,1.7048,51.939999,.41620001,32.34,.61739999,37.610001,.95270002,43.700001
COM,2001-2003,.85600001,42.18,.98760003,44.220001,.83609998,41.849998,.90679997,43,1.6239001,51.259998,1.0002,44.400002,.58670002,36.91,1.0123,44.57
COM,2004-2006,.96179998,43.84,1.0467,45.040001,.87739998,42.529999,1.0254,44.75,1.1490999,46.369999,1.3566,48.73,.33399999,29.58,1.3566999,48.73
COM,2007-2009,.97750002,44.07,.92070001,43.220001,.9551,43.740002,.98860002,44.23,1.4813,49.970001,1.0888,45.610001,.64160001,38.139999,.92299998,43.25
COM,2010-2012,1.5761,50.849998,1.5084,50.23,1.6675,51.630001,1.4612,49.779999,2.6896999,58.09,1.0368,44.91,.79470003,41.130001,1.2920001,48.040001
COM,2013-2015,1.4259,49.439999,1.2967,48.09,1.4715,49.880001,1.4301,49.48,2.3952999,56.57,.39610001,31.709999,.78909999,41.029999,1.5623,50.720001
COM,2016-2018,1.5146,50.290001,1.5799,50.880001,1.5413001,50.529999,1.4711,49.880001,2.4913001,57.09,1.5804,50.880001,.82990003,41.740002,1.3691,48.860001
CPV,1995-1997,1.0943,45.68,1.2265,47.299999,1.2783999,47.889999,1.1654,46.57,.8362,41.849998,.66280001,38.59,.26789999,26.950001,1.1518,46.41
CPV,1998-2000,.83679998,41.860001,.89899999,42.880001,.92150003,43.23,.95730001,43.77,.67000002,38.740002,.56290001,36.34,.2886,27.82,1.1082,45.860001
CPV,2001-2003,.92070001,43.220001,1.0231,44.720001,1.0703,45.360001,.91710001,43.16,.54930001,36.009998,.60860002,37.41,.1664,21.85,1.3931,49.110001
CPV,2004-2006,.83490002,41.830002,.9853,44.18,.8434,41.970001,.8488,42.060001,.93800002,43.48,.75330001,40.380001,.1785,22.549999,1.1155,45.950001
CPV,2007-2009,.78329998,40.93,.62260002,37.73,.76139998,40.529999,.67409998,38.830002,.81260002,41.450001,.72719997,39.880001,.18080001,22.68,1.2902,48.02
CPV,2010-2012,.75470001,40.400002,.67220002,38.790001,.78729999,41,.76300001,40.560001,.75139999,40.34,.60089999,37.240002,.2137,24.43,.95490003,43.740002
CPV,2013-2015,.71920002,39.73,.57980001,36.75,.74360001,40.200001,.73610002,40.049999,1.2259001,47.290001,.86360002,42.310001,.3933,31.610001,.9835,44.16
CPV,2016-2018,.62959999,37.880001,.53979999,35.779999,.63029999,37.889999,.59310001,37.060001,1.1902,46.869999,.92589998,43.299999,.26100001,26.65,.764,40.580002
CRI,1995-1997,1.4145,49.32,1.5822999,50.900002,1.4291,49.470001,1.4119999,49.299999,1.1267999,46.099998,1.352,48.68,.7859,40.98,.85470003,42.16
CRI,1998-2000,1.4737999,49.900002,1.6451,51.439999,1.4993,50.139999,1.5079,50.220001,1.169,46.619999,1.4158,49.34,.79610002,41.16,.80379999,41.290001
CRI,2001-2003,1.538,50.5,1.6581,51.549999,1.5763,50.849998,1.543,50.549999,1.5077,50.220001,1.5366,50.490002,.83310002,41.799999,.84600002,42.02
CRI,2004-2006,1.5179,50.32,1.6041,51.09,1.5276,50.41,1.4444,49.619999,1.3719,48.889999,1.4654,49.82,.84619999,42.02,.77810001,40.830002
CRI,2007-2009,1.6079,51.119999,1.3556,48.720001,1.6078,51.119999,1.6109999,51.150002,1.6045001,51.09,1.5836,50.91,.82069999,41.59,.84619999,42.02
CRI,2010-2012,1.5112,50.259998,1.3549,48.709999,1.4883,50.040001,1.5046,50.189999,1.5028,50.18,1.4397,49.57,.8549,42.16,.80510002,41.32
CRI,2013-2015,1.6136,51.169998,1.447,49.639999,1.5743999,50.830002,1.6071,51.119999,1.5482,50.59,1.5419,50.540001,.91189998,43.080002,.85500002,42.169998
CRI,2016-2018,1.5686001,50.779999,1.4166,49.34,1.5233999,50.369999,1.5434999,50.549999,1.4945,50.099998,1.5311,50.439999,.84539998,42.009998,.8793,42.560001
CYP,1995-1997,.36140001,30.549999,.31079999,28.700001,.34650001,30.030001,.36469999,30.66,.27559999,27.280001,.36059999,30.52,.3299,29.42,.113,18.299999
CYP,1998-2000,.35159999,30.209999,.29449999,28.059999,.33829999,29.73,.3466,30.030001,.27039999,27.059999,.37900001,31.15,.37470001,31,.1929,23.35
CYP,2001-2003,.31549999,28.879999,.27939999,27.440001,.31,28.67,.33250001,29.52,.2402,25.719999,.3053,28.49,.36719999,30.75,.1771,22.48
CYP,2004-2006,.477,34.119999,.36050001,30.52,.42820001,32.709999,.50639999,34.919998,.44159999,33.110001,.50340003,34.84,.4332,32.860001,.2274,25.110001
CYP,2007-2009,.54180002,35.830002,.5029,34.82,.45179999,33.41,.54820001,35.98,.51520002,35.150002,.55449998,36.139999,.40970001,32.139999,.27689999,27.34
CYP,2010-2012,.6146,37.549999,.57419997,36.610001,.50340003,34.84,.59399998,37.080002,.54460001,35.889999,.62599999,37.799999,.39520001,31.68,.33700001,29.68
CYP,2013-2015,.66509998,38.639999,.6207,37.68,.55870003,36.240002,.61409998,37.540001,.59670001,37.139999,.72460002,39.830002,.40580001,32.009998,.36989999,30.84
CYP,2016-2018,.6178,37.619999,.5808,36.77,.51279998,35.09,.5668,36.439999,.5478,35.970001,.68629998,39.080002,.3838,31.299999,.35319999,30.26
CZE,1995-1997,.28380001,27.620001,.2859,27.709999,.29409999,28.040001,.2766,27.32,.33790001,29.719999,.27540001,27.27,.28780001,27.790001,.3567,30.389999
CZE,1998-2000,.28049999,27.49,.32120001,29.1,.29699999,28.16,.2823,27.559999,.23100001,25.280001,.2141,24.450001,.287,27.75,.43130001,32.799999
CZE,2001-2003,.2755,27.280001,.2872,27.76,.28290001,27.58,.27810001,27.389999,.29260001,27.98,.21080001,24.290001,.27559999,27.280001,.4409,33.09
CZE,2004-2006,.34150001,29.85,.28709999,27.76,.35100001,30.190001,.35800001,30.43,.31670001,28.93,.2852,27.68,.35030001,30.16,.46520001,33.790001
CZE,2007-2009,.3741,30.98,.3256,29.26,.37900001,31.15,.41670001,32.360001,.3739,30.98,.31900001,29.01,.3281,29.360001,.47330001,34.02
CZE,2010-2012,.3935,31.620001,.35010001,30.15,.41159999,32.200001,.4285,32.720001,.4357,32.93,.40599999,32.02,.34529999,29.98,.46919999,33.900002
CZE,2013-2015,.38260001,31.27,.33199999,29.5,.38170001,31.24,.41060001,32.169998,.3876,31.43,.38550001,31.360001,.32690001,29.309999,.45519999,33.509998
CZE,2016-2018,.33829999,29.73,.30329999,28.41,.33559999,29.629999,.37149999,30.889999,.38,31.18,.33899999,29.76,.30880001,28.629999,.4183,32.400002
DEU,1995-1997,.3601,30.51,.4012,31.870001,.36759999,30.76,.37349999,30.959999,.37970001,31.17,.3348,29.610001,.3434,29.92,.41769999,32.389999
DEU,1998-2000,.37630001,31.059999,.41170001,32.200001,.30950001,28.65,.37130001,30.889999,.43009999,32.77,.35690001,30.389999,.34560001,29.99,.4391,33.029999
DEU,2001-2003,.38159999,31.23,.39579999,31.700001,.39340001,31.620001,.39660001,31.719999,.41670001,32.360001,.37470001,31,.34279999,29.889999,.4569,33.560001
DEU,2004-2006,.4023,31.91,.4152,32.310001,.40880001,32.110001,.41929999,32.439999,.4014,31.879999,.398,31.77,.39160001,31.559999,.45449999,33.48
DEU,2007-2009,.40920001,32.119999,.3691,30.82,.3793,31.16,.4357,32.939999,.40920001,32.119999,.38249999,31.26,.3788,31.139999,.40990001,32.139999
DEU,2010-2012,.38530001,31.360001,.35800001,30.43,.3976,31.75,.40529999,32,.42730001,32.68,.3757,31.040001,.36840001,30.790001,.3712,30.889999
DEU,2013-2015,.37810001,31.120001,.35620001,30.370001,.3838,31.309999,.40880001,32.110001,.41710001,32.369999,.3423,29.879999,.3827,31.27,.40180001,31.889999
DEU,2016-2018,.33430001,29.59,.32249999,29.15,.32980001,29.42,.33880001,29.75,.33520001,29.620001,.34540001,29.99,.33759999,29.709999,.38249999,31.26
DJI,2013-2015,1.4016,49.189999,.93510002,43.439999,1.001,44.41,1.9974,54.119999,3.6961,62.080002,1.9333,53.68,.86449999,42.32,.92680001,43.310001
DJI,2016-2018,1.8019,52.709999,1.4342,49.52,1.1924,46.900002,2.4944999,57.099998,2.1800001,55.310001,2.1384001,55.049999,.95090002,43.68,1.0484999,45.07
DNK,1995-1997,.28420001,27.639999,.30320001,28.41,.3008,28.309999,.27180001,27.120001,.28130001,27.52,.29280001,27.99,.3213,29.1,.31569999,28.889999
DNK,1998-2000,.28839999,27.809999,.2859,27.709999,.3001,28.280001,.27919999,27.43,.37059999,30.860001,.29449999,28.059999,.3161,28.91,.38420001,31.32
DNK,2001-2003,.30520001,28.48,.27489999,27.25,.30509999,28.48,.308,28.59,.38769999,31.43,.34619999,30.02,.303,28.4,.36410001,30.639999
DNK,2004-2006,.30239999,28.370001,.26719999,26.92,.31200001,28.75,.308,28.6,.34909999,30.120001,.34220001,29.870001,.3436,29.92,.38870001,31.469999
DNK,2007-2009,.2703,27.049999,.2455,25.959999,.23720001,25.57,.27849999,27.4,.25029999,26.18,.31279999,28.780001,.3231,29.17,.39860001,31.790001
DNK,2010-2012,.30610001,28.52,.27630001,27.309999,.31380001,28.82,.2906,27.9,.34029999,29.809999,.3897,31.5,.33399999,29.57,.38510001,31.35
DNK,2013-2015,.3364,29.66,.30840001,28.610001,.33289999,29.540001,.34290001,29.9,.3258,29.27,.37189999,30.91,.3319,29.5,.37920001,31.15
DNK,2016-2018,.36680001,30.74,.3486,30.1,.36000001,30.5,.37560001,31.030001,.34450001,29.950001,.37540001,31.030001,.31889999,29.01,.3644,30.65
